GHG source,Federal organization,Fiscal year,GHG scope,Energy category,Energy type,Location,Energy use (GJ),Emissions (t)
facilities,Transport Canada,FY 2011-12,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,5092.64,372.31
facilities,Transport Canada,FY 2011-12,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,2278.8,162.22
facilities,Transport Canada,FY 2011-12,1,Natural gas,natural gas,QC,409.23,20.4
facilities,Transport Canada,FY 2011-12,2,Electricity,electricity,QC,35283.91,22.54
facilities,Transport Canada,FY 2012-13,1,Liquified petroleum gas,propane,BC,2232.47,136.19
facilities,Transport Canada,FY 2012-13,1,Natural gas,natural gas,BC,2262.01,112.75
facilities,Transport Canada,FY 2012-13,2,Electricity,electricity,BC,5557.51,18.06
facilities,Transport Canada,FY 2012-13,1,Liquified petroleum gas,propane,MB,143.99,8.78
facilities,Transport Canada,FY 2012-13,2,Electricity,electricity,MB,7066.89,5.89
facilities,Transport Canada,FY 2012-13,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NL,88.47,6.47
facilities,Transport Canada,FY 2012-13,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,10068.29,716.72
facilities,Transport Canada,FY 2012-13,2,Electricity,electricity,NL,6149.74,34.17
facilities,Transport Canada,FY 2012-13,2,Electricity,electricity,NS,844.7,164.25
facilities,Transport Canada,FY 2012-13,1,Liquified petroleum gas,propane,ON,243.91,14.88
facilities,Transport Canada,FY 2012-13,1,Natural gas,natural gas,ON,238.02,11.86
facilities,Transport Canada,FY 2012-13,2,Electricity,electricity,ON,435.14,11.24
facilities,Transport Canada,FY 2012-13,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,7089.98,518.33
facilities,Transport Canada,FY 2012-13,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,2257.77,160.72
facilities,Transport Canada,FY 2012-13,1,Natural gas,natural gas,QC,354.94,17.69
facilities,Transport Canada,FY 2012-13,2,Electricity,electricity,QC,32305.71,24.23
facilities,Transport Canada,FY 2013-14,1,Liquified petroleum gas,propane,BC,2477.66,151.15
facilities,Transport Canada,FY 2013-14,1,Natural gas,natural gas,BC,2432.18,121.23
facilities,Transport Canada,FY 2013-14,2,Electricity,electricity,BC,5550.31,24.05
facilities,Transport Canada,FY 2013-14,1,Liquified petroleum gas,propane,MB,15.19,0.93
facilities,Transport Canada,FY 2013-14,2,Electricity,electricity,MB,5101.34,3.97
facilities,Transport Canada,FY 2013-14,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,6961.38,495.55
facilities,Transport Canada,FY 2013-14,2,Electricity,electricity,NL,6124.32,35.73
facilities,Transport Canada,FY 2013-14,2,Electricity,electricity,NS,796.75,157.14
facilities,Transport Canada,FY 2013-14,1,Liquified petroleum gas,propane,ON,322.65,19.68
facilities,Transport Canada,FY 2013-14,1,Natural gas,natural gas,ON,341.59,17.03
facilities,Transport Canada,FY 2013-14,2,Electricity,electricity,ON,555.06,10.02
facilities,Transport Canada,FY 2013-14,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,10273.24,751.05
facilities,Transport Canada,FY 2013-14,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,1528.92,108.84
facilities,Transport Canada,FY 2013-14,1,Natural gas,natural gas,QC,505.19,25.18
facilities,Transport Canada,FY 2013-14,2,Electricity,electricity,QC,34025.01,18.9
facilities,Transport Canada,FY 2014-15,1,Liquified petroleum gas,propane,BC,2375.12,144.89
facilities,Transport Canada,FY 2014-15,1,Natural gas,natural gas,BC,2133.33,106.33
facilities,Transport Canada,FY 2014-15,2,Electricity,electricity,BC,4315.72,17.98
facilities,Transport Canada,FY 2014-15,1,Liquified petroleum gas,propane,MB,483.36,29.49
facilities,Transport Canada,FY 2014-15,2,Electricity,electricity,MB,7122.23,6.13
facilities,Transport Canada,FY 2014-15,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NL,5749.25,420.31
facilities,Transport Canada,FY 2014-15,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,10209.82,726.79
facilities,Transport Canada,FY 2014-15,1,Liquified petroleum gas,propane,NL,4.56,0.28
facilities,Transport Canada,FY 2014-15,2,Electricity,electricity,NL,6633.01,55.28
facilities,Transport Canada,FY 2014-15,2,Electricity,electricity,NS,664.27,125.47
facilities,Transport Canada,FY 2014-15,1,Liquified petroleum gas,propane,ON,336.93,20.55
facilities,Transport Canada,FY 2014-15,2,Electricity,electricity,ON,564.57,5.96
facilities,Transport Canada,FY 2014-15,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,5125.54,374.71
facilities,Transport Canada,FY 2014-15,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,3495.3,248.81
facilities,Transport Canada,FY 2014-15,1,Natural gas,natural gas,QC,483.61,24.1
facilities,Transport Canada,FY 2014-15,2,Electricity,electricity,QC,30534.7,11.87
facilities,Transport Canada,FY 2015-16,1,Liquified petroleum gas,propane,BC,2179.45,132.95
facilities,Transport Canada,FY 2015-16,1,Natural gas,natural gas,BC,2379.43,118.6
facilities,Transport Canada,FY 2015-16,2,Electricity,electricity,BC,5118.77,18.34
facilities,Transport Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,MB,1869.69,136.69
facilities,Transport Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,MB,343.15,24.43
facilities,Transport Canada,FY 2015-16,1,Liquified petroleum gas,propane,MB,208.48,12.72
facilities,Transport Canada,FY 2015-16,2,Electricity,electricity,MB,5855.01,5.53
facilities,Transport Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NL,4561.08,333.45
facilities,Transport Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,7697.27,547.93
facilities,Transport Canada,FY 2015-16,2,Electricity,electricity,NL,6795.42,60.4
facilities,Transport Canada,FY 2015-16,2,Electricity,electricity,NS,789.55,131.59
facilities,Transport Canada,FY 2015-16,1,Liquified petroleum gas,propane,ON,344.38,21.01
facilities,Transport Canada,FY 2015-16,1,Natural gas,natural gas,ON,229.15,11.42
facilities,Transport Canada,FY 2015-16,2,Electricity,electricity,ON,460.34,5.11
facilities,Transport Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,8816.23,644.53
facilities,Transport Canada,FY 2015-16,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,2945.56,209.68
facilities,Transport Canada,FY 2015-16,1,Natural gas,natural gas,QC,447.27,22.29
facilities,Transport Canada,FY 2015-16,2,Electricity,electricity,QC,33185.83,14.62
facilities,Transport Canada,FY 2016-17,1,Liquified petroleum gas,propane,BC,2494.58,152.18
facilities,Transport Canada,FY 2016-17,1,Natural gas,natural gas,BC,2936.84,146.38
facilities,Transport Canada,FY 2016-17,2,Electricity,electricity,BC,4806.94,17.22
facilities,Transport Canada,FY 2016-17,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,MB,1969.96,144.02
facilities,Transport Canada,FY 2016-17,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,MB,486.78,34.65
facilities,Transport Canada,FY 2016-17,1,Liquified petroleum gas,propane,MB,134.24,8.19
facilities,Transport Canada,FY 2016-17,2,Electricity,electricity,MB,5881.45,5.55
facilities,Transport Canada,FY 2016-17,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NL,5109.63,373.55
facilities,Transport Canada,FY 2016-17,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,10102.43,719.15
facilities,Transport Canada,FY 2016-17,1,Natural gas,natural gas,NL,384.13,19.15
facilities,Transport Canada,FY 2016-17,2,Electricity,electricity,NL,7058.08,62.74
facilities,Transport Canada,FY 2016-17,2,Electricity,electricity,NS,250.34,41.72
facilities,Transport Canada,FY 2016-17,1,Liquified petroleum gas,propane,ON,312.48,19.06
facilities,Transport Canada,FY 2016-17,1,Natural gas,natural gas,ON,188.58,9.4
facilities,Transport Canada,FY 2016-17,2,Electricity,electricity,ON,459.76,5.11
facilities,Transport Canada,FY 2016-17,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,8016.56,586.07
facilities,Transport Canada,FY 2016-17,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,2943.25,209.52
facilities,Transport Canada,FY 2016-17,1,Natural gas,natural gas,QC,447.27,22.29
facilities,Transport Canada,FY 2016-17,2,Electricity,electricity,QC,36294.31,12.1
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,AB,0.934415817,0.194669983
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,BC,5722.888043,15.10206331
facilities,Transport Canada,FY 2017-18,1,natural gas,natural gas,BC,2547.898468,128.9473505
facilities,Transport Canada,FY 2017-18,1,liquified petroleum gas,propane,BC,2510.450451,153.1754253
facilities,Transport Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,15.05189538,1.056782722
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,MB,6278.652374,3.313733548
facilities,Transport Canada,FY 2017-18,1,liquified petroleum gas,propane,MB,36.57295275,2.231501997
facilities,Transport Canada,FY 2017-18,1,natural gas,natural gas,NB,2455.964462,122.6898355
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,NB,2056.967304,148.5587881
facilities,Transport Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,9993.584122,711.3840084
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,NL,7286.711268,80.96350799
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,NS,1311.983391,247.819231
facilities,Transport Canada,FY 2017-18,1,natural gas,natural gas,ON,13146.55731,652.2805065
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,ON,12253.25588,66.7296434
facilities,Transport Canada,FY 2017-18,1,liquified petroleum gas,propane,ON,381.2293129,23.26075149
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,PE,1311.983391,94.75440168
facilities,Transport Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,PE,21.14160395,1.484336026
facilities,Transport Canada,FY 2017-18,2,electricity,electricity,QC,52698.16587,17.56605774
facilities,Transport Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,8680.886029,609.4784768
facilities,Transport Canada,FY 2017-18,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,8258.307229,587.8602864
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,AB,1.478124388,0.258671751
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,BC,5938.198507,20.28884437
facilities,Transport Canada,FY 2018-19,1,natural gas,natural gas,BC,5039.068634,255.0236454
facilities,Transport Canada,FY 2018-19,1,liquified petroleum gas,propane,BC,2634.165195,160.7238984
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,7.4302001,0.521668851
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,MB,6786.20752,2.450576231
facilities,Transport Canada,FY 2018-19,1,liquified petroleum gas,propane,MB,36.167979,2.20679386
facilities,Transport Canada,FY 2018-19,1,natural gas,natural gas,NB,1683.439285,84.09771442
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,NB,1623.960241,130.8190489
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NB,714.4553413,50.85785937
facilities,Transport Canada,FY 2018-19,1,liquified petroleum gas,propane,NB,165.0793447,10.07233804
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,9380.356354,667.7320213
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,NL,7657.331034,55.30297245
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,NS,3890.46331,778.0923843
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NS,148.6971502,10.58486873
facilities,Transport Canada,FY 2018-19,1,liquified petroleum gas,propane,NS,147.2105372,8.982065186
facilities,Transport Canada,FY 2018-19,1,natural gas,natural gas,ON,20284.63259,1006.443788
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,ON,13856.58284,109.6736538
facilities,Transport Canada,FY 2018-19,1,liquified petroleum gas,propane,ON,393.213665,23.9919647
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,PE,2214.737347,178.4094725
facilities,Transport Canada,FY 2018-19,1,liquified petroleum gas,propane,PE,34.4772675,2.103634506
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,PE,21.14160395,1.484336026
facilities,Transport Canada,FY 2018-19,2,electricity,electricity,QC,46355.57271,16.73951116
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,12160.92751,865.6650057
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,5316.944051,373.2986304
facilities,Transport Canada,FY 2018-19,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",heavy fuel oil,QC,1478.296127,110.4219637
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,AB,1.489859551,0.260725535
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,BC,6668.934003,22.7855223
facilities,Transport Canada,FY 2019-20,1,natural gas,natural gas,BC,2694.09433,136.3461113
facilities,Transport Canada,FY 2019-20,1,liquified petroleum gas,propane,BC,1601.307919,97.70395088
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,699.3577577,49.10140245
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,MB,6594.153381,2.381221622
facilities,Transport Canada,FY 2019-20,1,liquified petroleum gas,propane,MB,643.855957,39.28492498
facilities,Transport Canada,FY 2019-20,1,natural gas,natural gas,NB,2821.494843,140.9501896
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,NB,2705.159424,217.9156609
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NB,602.4516258,42.88495588
facilities,Transport Canada,FY 2019-20,1,liquified petroleum gas,propane,NB,126.8663692,7.74076581
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NL,8838.834442,629.1846886
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,NL,8194.420293,59.18191829
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,NS,4239.899355,847.9800953
facilities,Transport Canada,FY 2019-20,1,liquified petroleum gas,propane,NS,82.27521229,5.020028472
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NS,17.18063164,1.222988158
facilities,Transport Canada,FY 2019-20,1,natural gas,natural gas,ON,15003.96592,744.4381199
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,ON,13316.89035,105.3261648
facilities,Transport Canada,FY 2019-20,1,liquified petroleum gas,propane,ON,377.144268,23.01148653
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,PE,2847.290039,229.3649969
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,PE,40.21500683,2.823465586
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,PE,16.3270427,1.162225753
facilities,Transport Canada,FY 2019-20,2,electricity,electricity,QC,44443.16201,16.04892533
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,QC,14335.91999,1020.489716
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,5434.662524,381.5636213
facilities,Transport Canada,FY 2019-20,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",heavy fuel oil,QC,1240.489647,92.6589632
facilities,Transport Canada,FY 2019-20,1,liquified petroleum gas,propane,QC,919.2341461,56.08714199
facilities,Transport Canada,FY 2020-21,2,electricity,electricity,AB,1.488096252,0.256283227
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,PE,14.05211425,0.857390881
facilities,Transport Canada,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,NS,16.5111326,1.159233905
facilities,Transport Canada,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,PE,22.14506829,1.554787621
facilities,Transport Canada,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NS,45.39989111,3.231749373
facilities,Transport Canada,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,BC,62.5132513,4.389007002
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,NS,80.01504517,4.882126749
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,NB,150.9944267,9.212934256
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,ON,344.6208839,21.02708566
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,MB,438.0958977,26.73047686
facilities,Transport Canada,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",light fuel oil,NB,584.0600433,41.57576585
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,QC,836.9766006,51.0681951
facilities,Transport Canada,FY 2020-21,1,natural gas,natural gas,BC,2057.19873,104.113348
facilities,Transport Canada,FY 2020-21,1,liquified petroleum gas,propane,BC,2083.964252,127.1532643
facilities,Transport Canada,FY 2020-21,2,electricity,electricity,PE,2174.582191,157.0530696
facilities,Transport Canada,FY 2020-21,1,natural gas,natural gas,NB,2472.97995,123.5398741
facilities,Transport Canada,FY 2020-21,2,electricity,electricity,NB,2672.019989,192.9791551
facilities,Transport Canada,FY 2020-21,1,"fuel oil (1,2,4,5,6, diesel, kerosene)",diesel,QC,4442.918709,311.9339315
